Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-02-12,Store_B,Milk,59,30,12,2,62.0,61.0,60.666666666666664,60.0,335.6194512109399,LOW,1770,354.0,NO
2023-02-13,Store_B,Milk,63,30,13,2,59.0,62.0,61.333333333333336,62.3,347.1194512109399,LOW,1890,378.0,NO
2023-02-14,Store_B,Milk,60,30,14,2,63.0,59.0,60.666666666666664,60.3,337.1194512109399,LOW,1800,360.0,NO
2023-02-15,Store_B,Milk,71,30,15,2,60.0,63.0,64.66666666666667,68.35,377.3694512109399,LOW,2130,426.0,NO
2023-02-16,Store_B,Milk,63,30,16,2,71.0,60.0,64.66666666666667,64.06,355.9194512109399,LOW,1890,378.0,NO
2023-02-17,Store_B,Milk,63,30,17,2,63.0,71.0,65.66666666666667,64.06,355.9194512109399,LOW,1890,378.0,NO
2023-02-18,Store_B,Milk,69,30,18,2,63.0,63.0,65.0,67.79,374.56945121094,LOW,2070,414.0,NO
2023-02-19,Store_B,Milk,65,30,19,2,69.0,63.0,65.66666666666667,66.27,366.96945121093984,LOW,1950,390.0,NO
2023-02-20,Store_B,Milk,64,30,20,2,65.0,69.0,66.0,64.8,359.6194512109399,LOW,1920,384.0,NO
2023-02-21,Store_B,Milk,70,30,21,2,64.0,65.0,66.33333333333333,68.54,378.31945121094,LOW,2100,420.0,NO
2023-02-22,Store_B,Milk,68,30,22,2,70.0,64.0,67.33333333333333,67.8,374.6194512109399,LOW,2040,408.0,NO
2023-02-23,Store_B,Milk,69,30,23,2,68.0,70.0,69.0,68.78,379.5194512109399,LOW,2070,414.0,NO
2023-02-24,Store_B,Milk,72,30,24,2,69.0,68.0,69.66666666666667,70.77,389.46945121093984,LOW,2160,432.0,NO
2023-02-25,Store_B,Milk,70,30,25,2,72.0,69.0,70.33333333333333,70.13,386.2694512109399,LOW,2100,420.0,NO
2023-02-26,Store_B,Milk,63,30,26,2,70.0,72.0,68.33333333333333,64.23,356.7694512109399,LOW,1890,378.0,NO
2023-02-27,Store_B,Milk,79,30,27,2,63.0,70.0,70.66666666666667,76.25,416.8694512109399,LOW,2370,474.0,NO
2023-02-28,Store_B,Milk,70,30,28,2,79.0,63.0,70.66666666666667,70.3,387.1194512109399,LOW,2100,420.0,NO
2023-03-01,Store_B,Milk,77,30,1,3,70.0,79.0,75.33333333333333,76.92,420.21945121093995,LOW,2310,462.0,NO
2023-03-02,Store_B,Milk,81,30,2,3,77.0,70.0,76.0,78.78,429.5194512109399,LOW,2430,486.0,NO
2023-03-03,Store_B,Milk,70,30,3,3,81.0,77.0,76.0,71.69,394.06945121093986,LOW,2100,420.0,NO
2023-03-04,Store_B,Milk,77,30,4,3,70.0,81.0,76.0,77.64,423.81945121093986,LOW,2310,462.0,NO
2023-03-05,Store_B,Milk,69,30,5,3,77.0,70.0,72.0,69.57,383.46945121093984,LOW,2070,414.0,NO
2023-03-06,Store_B,Milk,77,30,6,3,69.0,77.0,74.33333333333333,77.01,420.6694512109399,LOW,2310,462.0,NO
2023-03-07,Store_B,Milk,71,30,7,3,77.0,69.0,72.33333333333333,70.53,388.2694512109399,LOW,2130,426.0,NO
2023-03-08,Store_B,Milk,87,30,8,3,71.0,77.0,78.33333333333333,85.72,464.21945121093995,LOW,2610,522.0,NO
2023-03-09,Store_B,Milk,73,30,9,3,87.0,71.0,77.0,74.75,409.3694512109399,LOW,2190,438.0,NO
2023-03-10,Store_B,Milk,78,30,10,3,73.0,87.0,79.33333333333333,77.18,421.5194512109399,LOW,2340,468.0,NO
2023-03-11,Store_B,Milk,75,30,11,3,78.0,73.0,75.33333333333333,74.94,410.31945121093986,LOW,2250,450.0,NO
2023-03-12,Store_B,Milk,86,30,12,3,75.0,78.0,79.66666666666667,85.18,461.5194512109399,LOW,2580,516.0,NO
2023-03-13,Store_B,Milk,86,30,13,3,86.0,75.0,82.33333333333333,85.57,463.46945121093984,LOW,2580,516.0,NO
2023-03-14,Store_B,Milk,84,30,14,3,86.0,86.0,85.33333333333333,83.57,453.46945121093984,LOW,2520,504.0,NO
2023-03-15,Store_B,Milk,78,30,15,3,84.0,86.0,82.66666666666667,78.5,428.1194512109399,LOW,2340,468.0,NO
2023-03-16,Store_B,Milk,87,30,16,3,78.0,84.0,83.0,86.1,466.1194512109399,LOW,2610,522.0,NO
2023-03-17,Store_B,Milk,94,30,17,3,87.0,78.0,86.33333333333333,92.22,496.71945121093995,LOW,2820,564.0,NO
2023-03-18,Store_B,Milk,93,30,18,3,94.0,87.0,91.33333333333333,92.79,499.56945121094,LOW,2790,558.0,NO
2023-03-19,Store_B,Milk,89,30,19,3,93.0,94.0,92.0,89.38,482.5194512109399,LOW,2670,534.0,NO
2023-03-20,Store_B,Milk,79,30,20,3,89.0,93.0,87.0,81.02,440.71945121093984,LOW,2370,474.0,NO
2023-03-21,Store_B,Milk,96,30,21,3,79.0,89.0,88.0,93.86,504.9194512109399,LOW,2880,576.0,NO
2023-03-22,Store_B,Milk,96,30,22,3,96.0,79.0,90.33333333333333,94.63,508.7694512109399,LOW,2880,576.0,NO
2023-03-23,Store_B,Milk,88,30,23,3,96.0,96.0,93.33333333333333,88.99,480.56945121093986,LOW,2640,528.0,NO
2023-03-24,Store_B,Milk,89,30,24,3,88.0,96.0,91.0,89.61,483.6694512109399,LOW,2670,534.0,NO
2023-03-25,Store_B,Milk,87,30,25,3,89.0,88.0,88.0,86.67,468.96945121093995,LOW,2610,522.0,NO
2023-03-26,Store_B,Milk,90,30,26,3,87.0,89.0,88.66666666666667,89.94,485.31945121093986,LOW,2700,540.0,NO
2023-03-27,Store_B,Milk,82,30,27,3,90.0,87.0,86.33333333333333,82.4,447.6194512109399,LOW,2460,492.0,NO
2023-03-28,Store_B,Milk,77,30,28,3,82.0,90.0,83.0,79.14,431.31945121093986,LOW,2310,462.0,NO
2023-03-29,Store_B,Milk,75,30,29,3,77.0,82.0,78.0,76.19,416.56945121093986,LOW,2250,450.0,NO
2023-03-30,Store_B,Milk,75,30,30,3,75.0,77.0,75.66666666666667,75.71,414.1694512109399,LOW,2250,450.0,NO
2023-03-31,Store_B,Milk,84,30,31,3,75.0,75.0,78.0,82.72,449.21945121093995,LOW,2520,504.0,NO
2023-04-01,Store_B,Milk,89,30,1,4,84.0,75.0,82.66666666666667,87.23,471.7694512109399,LOW,2670,534.0,NO
2023-04-02,Store_B,Milk,79,30,2,4,89.0,84.0,84.0,79.34,432.31945121094,LOW,2370,474.0,NO
2023-04-03,Store_B,Milk,78,30,3,4,79.0,89.0,82.0,78.65,428.8694512109399,LOW,2340,468.0,NO
2023-04-04,Store_B,Milk,72,30,4,4,78.0,79.0,76.33333333333333,73.44,402.81945121093986,LOW,2160,432.0,NO
2023-04-05,Store_B,Milk,86,30,5,4,72.0,78.0,78.66666666666667,85.09,461.06945121094,LOW,2580,516.0,NO
2023-04-06,Store_B,Milk,76,30,6,4,86.0,72.0,78.0,76.68,419.0194512109399,LOW,2280,456.0,NO
2023-04-07,Store_B,Milk,74,30,7,4,76.0,86.0,78.66666666666667,74.76,409.4194512109399,LOW,2220,444.0,NO
2023-04-08,Store_B,Milk,78,30,8,4,74.0,76.0,76.0,77.96,425.4194512109399,LOW,2340,468.0,NO
2023-04-09,Store_B,Milk,66,30,9,4,78.0,74.0,72.66666666666667,67.07,370.96945121093984,LOW,1980,396.0,NO
2023-04-10,Store_B,Milk,68,30,10,4,66.0,78.0,70.66666666666667,69.05,380.8694512109399,LOW,2040,408.0,NO
2023-04-11,Store_B,Milk,78,30,11,4,68.0,66.0,70.66666666666667,74.84,409.81945121094,LOW,2340,468.0,NO
2023-04-12,Store_B,Milk,69,30,12,4,78.0,68.0,71.66666666666667,69.17,381.46945121093995,LOW,2070,414.0,NO
2023-04-13,Store_B,Milk,81,30,13,4,69.0,78.0,76.0,80.11,436.1694512109399,LOW,2430,486.0,NO
2023-04-14,Store_B,Milk,67,30,14,4,81.0,69.0,72.33333333333333,68.03,375.7694512109399,LOW,2010,402.0,NO
2023-04-15,Store_B,Milk,78,30,15,4,67.0,81.0,75.33333333333333,77.94,425.31945121093986,LOW,2340,468.0,NO
2023-04-16,Store_B,Milk,76,30,16,4,78.0,67.0,73.66666666666667,76.56,418.4194512109399,LOW,2280,456.0,NO
2023-04-17,Store_B,Milk,73,30,17,4,76.0,78.0,75.66666666666667,74.15,406.3694512109399,LOW,2190,438.0,NO
2023-04-18,Store_B,Milk,69,30,18,4,73.0,76.0,72.66666666666667,68.82,379.71945121093984,LOW,2070,414.0,NO
2023-04-19,Store_B,Milk,77,30,19,4,69.0,73.0,73.0,75.32,412.21945121093984,LOW,2310,462.0,NO
2023-04-20,Store_B,Milk,69,30,20,4,77.0,69.0,71.66666666666667,69.16,381.4194512109399,LOW,2070,414.0,NO
2023-04-21,Store_B,Milk,78,30,21,4,69.0,77.0,74.66666666666667,77.81,424.6694512109399,LOW,2340,468.0,NO
2023-04-22,Store_B,Milk,71,30,22,4,78.0,69.0,72.66666666666667,69.92,385.21945121093995,LOW,2130,426.0,NO
2023-04-23,Store_B,Milk,79,30,23,4,71.0,78.0,76.0,78.92,430.21945121093995,LOW,2370,474.0,NO
2023-04-24,Store_B,Milk,67,30,24,4,79.0,71.0,72.33333333333333,67.86,374.9194512109399,LOW,2010,402.0,NO
2023-04-25,Store_B,Milk,63,30,25,4,67.0,79.0,69.66666666666667,64.59,358.56945121094,LOW,1890,378.0,NO
2023-04-26,Store_B,Milk,64,30,26,4,63.0,67.0,64.66666666666667,65.62,363.71945121093995,LOW,1920,384.0,NO
2023-04-27,Store_B,Milk,78,30,27,4,64.0,63.0,68.33333333333333,74.01,405.6694512109399,LOW,2340,468.0,NO
2023-04-28,Store_B,Milk,66,30,28,4,78.0,64.0,69.33333333333333,67.43,372.7694512109399,LOW,1980,396.0,NO
2023-04-29,Store_B,Milk,68,30,29,4,66.0,78.0,70.66666666666667,68.66,378.9194512109399,LOW,2040,408.0,NO
2023-04-30,Store_B,Milk,67,30,30,4,68.0,66.0,67.0,68.38,377.5194512109399,LOW,2010,402.0,NO
2023-05-01,Store_B,Milk,81,30,1,5,67.0,68.0,72.0,77.68,424.0194512109399,LOW,2430,486.0,NO
2023-05-02,Store_B,Milk,86,30,2,5,81.0,67.0,78.0,83.83,454.7694512109399,LOW,2580,516.0,NO
2023-05-03,Store_B,Milk,87,30,3,5,86.0,81.0,84.66666666666667,87.23,471.7694512109399,LOW,2610,522.0,NO
2023-05-04,Store_B,Milk,87,30,4,5,87.0,86.0,86.66666666666667,86.13,466.2694512109399,LOW,2610,522.0,NO
2023-05-05,Store_B,Milk,73,30,5,5,87.0,87.0,82.33333333333333,74.48,408.0194512109399,LOW,2190,438.0,NO
2023-05-06,Store_B,Milk,86,30,6,5,73.0,87.0,82.0,83.06,450.9194512109399,LOW,2580,516.0,NO
2023-05-07,Store_B,Milk,84,30,7,5,86.0,73.0,81.0,83.62,453.71945121093995,LOW,2520,504.0,NO
2023-05-08,Store_B,Milk,76,30,8,5,84.0,86.0,82.0,77.06,420.9194512109399,LOW,2280,456.0,NO
2023-05-09,Store_B,Milk,77,30,9,5,76.0,84.0,79.0,76.74,419.31945121093986,LOW,2310,462.0,NO
2023-05-10,Store_B,Milk,76,30,10,5,77.0,76.0,76.33333333333333,76.2,416.6194512109399,LOW,2280,456.0,NO
2023-05-11,Store_B,Milk,96,30,11,5,76.0,77.0,83.0,93.06,500.9194512109399,LOW,2880,576.0,NO
2023-05-12,Store_B,Milk,86,30,12,5,96.0,76.0,86.0,87.34,472.31945121094,LOW,2580,516.0,NO
2023-05-13,Store_B,Milk,84,30,13,5,86.0,96.0,88.66666666666667,85.65,463.8694512109399,LOW,2520,504.0,NO
2023-05-14,Store_B,Milk,85,30,14,5,84.0,86.0,85.0,84.25,456.8694512109399,LOW,2550,510.0,NO
2023-05-15,Store_B,Milk,80,30,15,5,85.0,84.0,83.0,79.76,434.4194512109399,LOW,2400,480.0,NO
2023-05-16,Store_B,Milk,81,30,16,5,80.0,85.0,82.0,81.68,444.0194512109399,LOW,2430,486.0,NO
2023-05-17,Store_B,Milk,93,30,17,5,81.0,80.0,84.66666666666667,90.8,489.6194512109399,LOW,2790,558.0,NO
2023-05-18,Store_B,Milk,86,30,18,5,93.0,81.0,86.66666666666667,87.46,472.9194512109399,LOW,2580,516.0,NO
2023-05-19,Store_B,Milk,95,30,19,5,86.0,93.0,91.33333333333333,91.91,495.1694512109399,LOW,2850,570.0,NO
2023-05-20,Store_B,Milk,101,30,20,5,95.0,86.0,94.0,98.97,530.46945121094,LOW,3030,606.0,NO
2023-05-21,Store_B,Milk,94,30,21,5,101.0,95.0,96.66666666666667,95.79,514.56945121094,LOW,2820,564.0,NO
2023-05-22,Store_B,Milk,98,30,22,5,94.0,101.0,97.66666666666667,97.58,523.5194512109399,LOW,2940,588.0,NO
2023-05-23,Store_B,Milk,88,30,23,5,98.0,94.0,93.33333333333333,89.54,483.31945121094,LOW,2640,528.0,NO
2023-05-24,Store_B,Milk,101,30,24,5,88.0,98.0,95.66666666666667,98.35,527.3694512109399,LOW,3030,606.0,NO
2023-05-25,Store_B,Milk,98,30,25,5,101.0,88.0,95.66666666666667,98.48,528.0194512109399,LOW,2940,588.0,NO
2023-05-26,Store_B,Milk,98,30,26,5,98.0,101.0,99.0,98.44,527.8194512109399,LOW,2940,588.0,NO
2023-05-27,Store_B,Milk,90,30,27,5,98.0,98.0,95.33333333333333,93.16,501.4194512109399,LOW,2700,540.0,NO
2023-05-28,Store_B,Milk,88,30,28,5,90.0,98.0,92.0,88.48,478.0194512109399,LOW,2640,528.0,NO
2023-05-29,Store_B,Milk,95,30,29,5,88.0,90.0,91.0,93.36,502.4194512109399,LOW,2850,570.0,NO
2023-05-30,Store_B,Milk,87,30,30,5,95.0,88.0,90.0,88.57,478.46945121093984,LOW,2610,522.0,NO
2023-05-31,Store_B,Milk,83,30,31,5,87.0,95.0,88.33333333333333,84.96,460.4194512109399,LOW,2490,498.0,NO
2023-06-01,Store_B,Milk,80,30,1,6,83.0,87.0,83.33333333333333,80.04,435.81945121094,LOW,2400,480.0,NO
2023-06-02,Store_B,Milk,84,30,2,6,80.0,83.0,82.33333333333333,83.11,451.1694512109399,LOW,2520,504.0,NO
2023-06-03,Store_B,Milk,88,30,3,6,84.0,80.0,84.0,87.14,471.31945121093986,LOW,2640,528.0,NO
2023-06-04,Store_B,Milk,95,30,4,6,88.0,84.0,89.0,93.75,504.3694512109399,LOW,2850,570.0,NO
2023-06-05,Store_B,Milk,80,30,5,6,95.0,88.0,87.66666666666667,82.31,447.1694512109399,LOW,2400,480.0,NO
2023-06-06,Store_B,Milk,87,30,6,6,80.0,95.0,87.33333333333333,86.61,468.6694512109399,LOW,2610,522.0,NO
2023-06-07,Store_B,Milk,83,30,7,6,87.0,80.0,83.33333333333333,84.03,455.7694512109399,LOW,2490,498.0,NO
2023-06-08,Store_B,Milk,93,30,8,6,83.0,87.0,87.66666666666667,91.33,492.2694512109399,LOW,2790,558.0,NO
2023-06-09,Store_B,Milk,75,30,9,6,93.0,83.0,83.66666666666667,76.96,420.4194512109399,LOW,2250,450.0,NO
2023-06-10,Store_B,Milk,77,30,10,6,75.0,93.0,81.66666666666667,78.24,426.81945121093986,LOW,2310,462.0,NO
2023-06-11,Store_B,Milk,78,30,11,6,77.0,75.0,76.66666666666667,77.01,420.6694512109399,LOW,2340,468.0,NO
2023-06-12,Store_B,Milk,78,30,12,6,78.0,77.0,77.66666666666667,78.45,427.8694512109399,LOW,2340,468.0,NO
2023-06-13,Store_B,Milk,88,30,13,6,78.0,78.0,81.33333333333333,86.74,469.31945121093986,LOW,2640,528.0,NO
2023-06-14,Store_B,Milk,89,30,14,6,88.0,78.0,85.0,88.09,476.06945121094,LOW,2670,534.0,NO
2023-06-15,Store_B,Milk,78,30,15,6,89.0,88.0,85.0,79.12,431.21945121093995,LOW,2340,468.0,NO
2023-06-16,Store_B,Milk,69,30,16,6,78.0,89.0,78.66666666666667,70.74,389.31945121093986,LOW,2070,414.0,NO
2023-06-17,Store_B,Milk,87,30,17,6,69.0,78.0,78.0,85.06,460.9194512109399,LOW,2610,522.0,NO
2023-06-18,Store_B,Milk,84,30,18,6,87.0,69.0,80.0,82.89,450.06945121093986,LOW,2520,504.0,NO
2023-06-19,Store_B,Milk,67,30,19,6,84.0,87.0,79.33333333333333,69.82,384.71945121093984,LOW,2010,402.0,NO
2023-06-20,Store_B,Milk,68,30,20,6,67.0,84.0,73.0,71.09,391.06945121094,LOW,2040,408.0,NO
2023-06-21,Store_B,Milk,78,30,21,6,68.0,67.0,71.0,76.54,418.31945121094,LOW,2340,468.0,NO
2023-06-22,Store_B,Milk,85,30,22,6,78.0,68.0,77.0,83.51,453.1694512109399,LOW,2550,510.0,NO
2023-06-23,Store_B,Milk,75,30,23,6,85.0,78.0,79.33333333333333,75.81,414.6694512109399,LOW,2250,450.0,NO
2023-06-24,Store_B,Milk,86,30,24,6,75.0,85.0,82.0,85.16,461.4194512109399,LOW,2580,516.0,NO
2023-06-25,Store_B,Milk,86,30,25,6,86.0,75.0,82.33333333333333,84.63,458.7694512109399,LOW,2580,516.0,NO
2023-06-26,Store_B,Milk,76,30,26,6,86.0,86.0,82.66666666666667,76.99,420.56945121093986,LOW,2280,456.0,NO
2023-06-27,Store_B,Milk,87,30,27,6,76.0,86.0,83.0,85.66,463.9194512109399,LOW,2610,522.0,NO
2023-06-28,Store_B,Milk,79,30,28,6,87.0,76.0,80.66666666666667,79.94,435.31945121093986,LOW,2370,474.0,NO
2023-06-29,Store_B,Milk,70,30,29,6,79.0,87.0,78.66666666666667,70.62,388.71945121093995,LOW,2100,420.0,NO
2023-06-30,Store_B,Milk,82,30,30,6,70.0,79.0,77.0,81.01,440.6694512109399,LOW,2460,492.0,NO
2023-07-01,Store_B,Milk,81,30,1,7,82.0,70.0,77.66666666666667,81.12,441.21945121093995,LOW,2430,486.0,NO
2023-07-02,Store_B,Milk,86,30,2,7,81.0,82.0,83.0,86.29,467.06945121094,LOW,2580,516.0,NO
2023-07-03,Store_B,Milk,92,30,3,7,86.0,81.0,86.33333333333333,91.1,491.1194512109399,LOW,2760,552.0,NO
2023-07-04,Store_B,Milk,87,30,4,7,92.0,86.0,88.33333333333333,87.71,474.1694512109399,LOW,2610,522.0,NO
2023-07-05,Store_B,Milk,88,30,5,7,87.0,92.0,89.0,89.43,482.7694512109399,LOW,2640,528.0,NO
2023-07-06,Store_B,Milk,76,30,6,7,88.0,87.0,83.66666666666667,76.89,420.06945121093986,LOW,2280,456.0,NO
2023-07-07,Store_B,Milk,81,30,7,7,76.0,88.0,81.66666666666667,79.9,435.1194512109399,LOW,2430,486.0,NO
2023-07-08,Store_B,Milk,84,30,8,7,81.0,76.0,80.33333333333333,83.65,453.8694512109399,LOW,2520,504.0,NO
2023-07-09,Store_B,Milk,83,30,9,7,84.0,81.0,82.66666666666667,84.04,455.81945121094,LOW,2490,498.0,NO
2023-07-10,Store_B,Milk,99,30,10,7,83.0,84.0,88.66666666666667,97.21,521.6694512109399,LOW,2970,594.0,NO
2023-07-11,Store_B,Milk,81,30,11,7,99.0,83.0,87.66666666666667,83.03,450.7694512109399,LOW,2430,486.0,NO
2023-07-12,Store_B,Milk,82,30,12,7,81.0,99.0,87.33333333333333,84.59,458.56945121094,LOW,2460,492.0,NO
2023-07-13,Store_B,Milk,100,30,13,7,82.0,81.0,87.66666666666667,96.63,518.7694512109399,LOW,3000,600.0,NO
2023-07-14,Store_B,Milk,96,30,14,7,100.0,82.0,92.66666666666667,95.34,512.31945121094,LOW,2880,576.0,NO
2023-07-15,Store_B,Milk,97,30,15,7,96.0,100.0,97.66666666666667,97.39,522.5694512109399,LOW,2910,582.0,NO
2023-07-16,Store_B,Milk,90,30,16,7,97.0,96.0,94.33333333333333,91.73,494.2694512109399,LOW,2700,540.0,NO
2023-07-17,Store_B,Milk,88,30,17,7,90.0,97.0,91.66666666666667,88.84,479.81945121094,LOW,2640,528.0,NO
2023-07-18,Store_B,Milk,101,30,18,7,88.0,90.0,93.0,98.32,527.2194512109398,LOW,3030,606.0,NO
2023-07-19,Store_B,Milk,105,30,19,7,101.0,88.0,98.0,102.28,547.0194512109399,LOW,3150,630.0,NO
2023-01-03,Store_B,Bread,91,31,3,1,89.0,91.0,90.33333333333333,90.68,490.0627620594441,LOW,2821,564.2,NO
2023-01-04,Store_B,Bread,98,31,4,1,91.0,89.0,92.66666666666667,96.2,517.662762059444,LOW,3038,607.6,NO
2023-01-05,Store_B,Bread,82,31,5,1,98.0,91.0,90.33333333333333,83.69,455.11276205944404,LOW,2542,508.40000000000003,NO
2023-01-06,Store_B,Bread,87,31,6,1,82.0,98.0,89.0,87.58,474.562762059444,LOW,2697,539.4,NO
2023-01-07,Store_B,Bread,84,31,7,1,87.0,82.0,84.33333333333333,84.04,456.8627620594441,LOW,2604,520.8000000000001,NO
2023-01-08,Store_B,Bread,84,31,8,1,84.0,87.0,85.0,83.63,454.812762059444,LOW,2604,520.8000000000001,NO
2023-01-09,Store_B,Bread,92,31,9,1,84.0,84.0,86.66666666666667,91.12,492.26276205944407,LOW,2852,570.4,NO
2023-01-10,Store_B,Bread,91,31,10,1,92.0,84.0,89.0,90.79,490.6127620594441,LOW,2821,564.2,NO
2023-01-11,Store_B,Bread,91,31,11,1,91.0,92.0,91.33333333333333,92.31,498.21276205944406,LOW,2821,564.2,NO
2023-01-12,Store_B,Bread,88,31,12,1,91.0,91.0,90.0,88.11,477.21276205944406,LOW,2728,545.6,NO
2023-01-13,Store_B,Bread,98,31,13,1,88.0,91.0,92.33333333333333,96.62,519.7627620594441,LOW,3038,607.6,NO
2023-01-14,Store_B,Bread,94,31,14,1,98.0,88.0,93.33333333333333,92.21,497.712762059444,LOW,2914,582.8000000000001,NO
2023-01-15,Store_B,Bread,99,31,15,1,94.0,98.0,97.0,100.02,536.7627620594441,LOW,3069,613.8000000000001,NO
2023-01-16,Store_B,Bread,104,31,16,1,99.0,94.0,99.0,102.62,549.7627620594441,LOW,3224,644.8000000000001,NO
2023-01-17,Store_B,Bread,94,31,17,1,104.0,99.0,99.0,94.96,511.462762059444,LOW,2914,582.8000000000001,NO
2023-01-18,Store_B,Bread,96,31,18,1,94.0,104.0,98.0,96.63,519.812762059444,LOW,2976,595.2,NO
2023-01-19,Store_B,Bread,104,31,19,1,96.0,94.0,98.0,103.4,553.662762059444,LOW,3224,644.8000000000001,NO
2023-01-20,Store_B,Bread,96,31,20,1,104.0,96.0,98.66666666666667,96.22,517.7627620594441,LOW,2976,595.2,NO
2023-01-21,Store_B,Bread,101,31,21,1,96.0,104.0,100.33333333333333,100.57,539.5127620594441,LOW,3131,626.2,NO
2023-01-22,Store_B,Bread,94,31,22,1,101.0,96.0,97.0,95.03,511.812762059444,LOW,2914,582.8000000000001,NO
2023-01-23,Store_B,Bread,106,31,23,1,94.0,101.0,100.33333333333333,103.62,554.7627620594441,LOW,3286,657.2,NO
2023-01-24,Store_B,Bread,88,31,24,1,106.0,94.0,96.0,91.03,491.812762059444,LOW,2728,545.6,NO
2023-01-25,Store_B,Bread,96,31,25,1,88.0,106.0,96.66666666666667,96.65,519.912762059444,LOW,2976,595.2,NO
2023-01-26,Store_B,Bread,88,31,26,1,96.0,88.0,90.66666666666667,86.92,471.26276205944407,LOW,2728,545.6,NO
2023-01-27,Store_B,Bread,87,31,27,1,88.0,96.0,90.33333333333333,88.17,477.51276205944407,LOW,2697,539.4,NO
2023-01-28,Store_B,Bread,83,31,28,1,87.0,88.0,86.0,84.14,457.36276205944404,LOW,2573,514.6,NO
2023-01-29,Store_B,Bread,86,31,29,1,83.0,87.0,85.33333333333333,85.28,463.062762059444,LOW,2666,533.2,NO
2023-01-30,Store_B,Bread,94,31,30,1,86.0,83.0,87.66666666666667,92.33,498.312762059444,LOW,2914,582.8000000000001,NO
2023-01-31,Store_B,Bread,94,31,31,1,94.0,86.0,91.33333333333333,93.55,504.41276205944405,LOW,2914,582.8000000000001,NO
2023-02-01,Store_B,Bread,95,31,1,2,94.0,94.0,94.33333333333333,94.44,508.86276205944404,LOW,2945,589.0,NO
2023-02-02,Store_B,Bread,83,31,2,2,95.0,94.0,90.66666666666667,84.67,460.01276205944407,LOW,2573,514.6,NO
2023-02-03,Store_B,Bread,78,31,3,2,83.0,95.0,85.33333333333333,79.52,434.262762059444,LOW,2418,483.6,NO
2023-02-04,Store_B,Bread,96,31,4,2,78.0,83.0,85.66666666666667,93.55,504.41276205944405,LOW,2976,595.2,NO
2023-02-05,Store_B,Bread,89,31,5,2,96.0,78.0,87.66666666666667,89.15,482.41276205944405,LOW,2759,551.8000000000001,NO
2023-02-06,Store_B,Bread,95,31,6,2,89.0,96.0,93.33333333333333,95.22,512.7627620594441,LOW,2945,589.0,NO
2023-02-07,Store_B,Bread,80,31,7,2,95.0,89.0,88.0,82.99,451.61276205944404,LOW,2480,496.0,NO
2023-02-08,Store_B,Bread,79,31,8,2,80.0,95.0,84.66666666666667,78.97,431.51276205944407,LOW,2449,489.8,NO
2023-02-09,Store_B,Bread,81,31,9,2,79.0,80.0,80.0,80.39,438.61276205944404,LOW,2511,502.20000000000005,NO
2023-02-10,Store_B,Bread,85,31,10,2,81.0,79.0,81.66666666666667,83.74,455.36276205944404,LOW,2635,527.0,NO
2023-02-11,Store_B,Bread,78,31,11,2,85.0,81.0,81.33333333333333,79.76,435.46276205944406,LOW,2418,483.6,NO
2023-02-12,Store_B,Bread,81,31,12,2,78.0,85.0,81.33333333333333,80.71,440.212762059444,LOW,2511,502.20000000000005,NO
2023-02-13,Store_B,Bread,73,31,13,2,81.0,78.0,77.33333333333333,75.34,413.3627620594441,LOW,2263,452.6,NO
2023-02-14,Store_B,Bread,84,31,14,2,73.0,81.0,79.33333333333333,83.71,455.212762059444,LOW,2604,520.8000000000001,NO
2023-02-15,Store_B,Bread,90,31,15,2,84.0,73.0,82.33333333333333,87.74,475.36276205944404,LOW,2790,558.0,NO
2023-02-16,Store_B,Bread,79,31,16,2,90.0,84.0,84.33333333333333,80.8,440.66276205944405,LOW,2449,489.8,NO
2023-02-17,Store_B,Bread,72,31,17,2,79.0,90.0,80.33333333333333,74.7,410.16276205944405,LOW,2232,446.40000000000003,NO
2023-02-18,Store_B,Bread,85,31,18,2,72.0,79.0,78.66666666666667,83.69,455.11276205944404,LOW,2635,527.0,NO
2023-02-19,Store_B,Bread,78,31,19,2,85.0,72.0,78.33333333333333,78.76,430.46276205944406,LOW,2418,483.6,NO
2023-02-20,Store_B,Bread,84,31,20,2,78.0,85.0,82.33333333333333,83.63,454.812762059444,LOW,2604,520.8000000000001,NO
2023-02-21,Store_B,Bread,81,31,21,2,84.0,78.0,81.0,81.07,442.012762059444,LOW,2511,502.20000000000005,NO
2023-02-22,Store_B,Bread,76,31,22,2,81.0,84.0,80.33333333333333,78.17,427.51276205944407,LOW,2356,471.20000000000005,NO
2023-02-23,Store_B,Bread,90,31,23,2,76.0,81.0,82.33333333333333,87.52,474.262762059444,LOW,2790,558.0,NO
2023-02-24,Store_B,Bread,90,31,24,2,90.0,76.0,85.33333333333333,87.72,475.26276205944407,LOW,2790,558.0,NO
2023-02-25,Store_B,Bread,91,31,25,2,90.0,90.0,90.33333333333333,90.43,488.8127620594441,LOW,2821,564.2,NO
2023-02-26,Store_B,Bread,79,31,26,2,91.0,90.0,86.66666666666667,80.08,437.062762059444,LOW,2449,489.8,NO
2023-02-27,Store_B,Bread,77,31,27,2,79.0,91.0,82.33333333333333,77.9,426.16276205944405,LOW,2387,477.40000000000003,NO
